Keyword;Potential;Difficulty;"Search Volume";CPC;Competition;"Trend 1 Date";"Trend 1 Search Volume";"Trend 2 Date";"Trend 2 Search Volume";"Trend 3 Date";"Trend 3 Search Volume";"Trend 4 Date";"Trend 4 Search Volume";"Trend 5 Date";"Trend 5 Search Volume";"Trend 6 Date";"Trend 6 Search Volume";"Trend 7 Date";"Trend 7 Search Volume";"Trend 8 Date";"Trend 8 Search Volume";"Trend 9 Date";"Trend 9 Search Volume";"Trend 10 Date";"Trend 10 Search Volume";"Trend 11 Date";"Trend 11 Search Volume";"Trend 12 Date";"Trend 12 Search Volume";"Trend 13 Date";"Trend 13 Search Volume";"Trend 14 Date";"Trend 14 Search Volume";"Trend 15 Date";"Trend 15 Search Volume";"Trend 16 Date";"Trend 16 Search Volume"
"nike sweatpants with zipper";LOW;44;170;0.72;100;2020-04;140;2020-03;110;2020-02;170;2020-01;140;2019-12;390;2019-11;320;2019-10;210;2019-09;170;2019-08;110;2019-07;140;2019-06;90;2019-06;90
"mens red nike sweatsuit";LOW;44;170;0.42;100;2020-04;140;2020-03;140;2020-02;260;2020-01;140;2019-12;590;2019-11;320;2019-10;170;2019-09;90;2019-08;10;2019-07;50;2019-06;20;2019-06;20
"ladies nike sweatpants";LOW;49;170;0.78;100;2020-04;110;2020-03;110;2020-02;140;2020-01;210;2019-12;590;2019-11;320;2019-10;90;2019-09;90;2019-08;70;2019-07;40;2019-06;40;2019-06;40
"nike men's fleece jogger pants";LOW;41;170;0.9;100;2020-04;110;2020-03;50;2020-02;40;2020-01;90;2019-12;390;2019-11;260;2019-10;260;2019-09;170;2019-08;170;2019-07;110;2019-06;90;2019-06;90
"nike long sweatpants";LOW;49;170;0.66;100;2020-04;170;2020-03;90;2020-02;170;2020-01;170;2019-12;480;2019-11;390;2019-10;260;2019-09;90;2019-08;90;2019-07;40;2019-06;50;2019-06;50
"maroon nike sweatpants";LOW;49;170;0.38;100;2020-04;140;2020-03;170;2020-02;140;2020-01;170;2019-12;390;2019-11;260;2019-10;210;2019-09;110;2019-08;110;2019-07;110;2019-06;70;2019-06;70
"nike fear of god sweat pants";LOW;39;90;0.28;100;2020-04;140;2020-03;110;2020-02;70;2020-01;70;2019-12;50;2019-11;90;2019-10;70;2019-09;70;2019-08;70;2019-07;110;2019-06;170;2019-05;170;2019-04;260
"nike club fleece pants women's";LOW;41;90;0.55;100;2020-04;70;2020-03;50;2020-02;70;2020-01;90;2019-12;320;2019-11;170;2019-10;90;2019-09;50;2019-08;70;2019-07;40;2019-06;10;2019-05;10;2019-04;20;2019-03;40
"nike sweatshirt and pants";LOW;44;90;0.76;100;2020-04;90;2020-03;40;2020-02;50;2020-01;90;2019-12;260;2019-11;210;2019-10;140;2019-09;70;2019-08;20;2019-07;20;2019-06;20;2019-06;20
"nike athletic joggers";LOW;49;90;0.6;100;2020-04;40;2020-03;70;2020-02;50;2020-01;90;2019-12;260;2019-11;170;2019-10;90;2019-09;90;2019-08;90;2019-07;50;2019-06;40;2019-06;40
